STN_ID,SITE_CODE,WELL_NAME,BASIN_NAME,GSA_NAME,GSP_NAME,MONITORING_NETWORK_TYPE,SUSTAINABILITY_INDICATORS,PRINCIPAL_AQUIFER,SWN,WCR_NO,LATITUDE,LONGITUDE,WELL_USE,WELL_TYPE,WELL_DEPTH,TOP_PRF,BOT_PRF,LAST_GSE,LAST_RPE,SMC_START_DATE,SMC_MT,SMC_IM_5_YR,SMC_IM_10_YR,SMC_IM_15_YR,SMC_MO,COMMENTS,FIRST_MSMT_DATE,LAST_MSMT_DATE,MSMT_COUNT
46397,376862N1218134W001,3S1E12G001,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Upper,03S01E12G001M,261450,37.6866,-121.814,Observation,Single Well,73,63,68,402.2,404.47,,,,,,,Amador East Upper Key Well,2021-10-22 09:04:00,2023-09-18 00:00:00,7
46399,376841N1218145W001,3S1E12K003,2-010 Livermore Valley,,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence,Water Quality",Main Lower,03S01E12K003M,,37.6846,-121.815,Observation,Single Well,475,355,470,406.7,406.83,2022-01-01 00:00:00,181,190.7,200.4,210.2,219.9,,2015-10-15 00:00:00,2023-09-19 20:50:00,17
46412,376794N1218926W003,3S1E17D005,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Lower,03S01E17D005M,460809,37.6793,-121.893,Observation,Part of a nested/multi-completion well,308,266,296,325.4,325.13,,,,,,,,2021-10-12 09:04:00,2023-09-21 16:20:00,5
46415,376795N1218926W001,3S1E17D010,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Lower,03S01E17D010M,460814,37.6795,-121.893,Observation,Single Well,425,150,415,324.8,328.13,,,,,,,,2021-10-12 09:04:00,2023-09-21 16:39:00,5
46435,377034N1217066W001,3S2E01F002,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Fringe,03S02E01F002M,253974,37.7034,-121.707,Observation,Single Well,68,59,64,570.5,572.99,,,,,,,,2021-10-11 13:22:00,2023-09-18 18:05:00,5
46451,376676N1217353W002,3S2E15R018,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Lower,03S02E15R018M,,37.6676,-121.735,Observation,Single Well,138,113,133,592.7,592.47,,,,,,,,2021-10-11 14:51:00,2023-09-19 17:28:00,5
46454,376652N1218045W001,3S2E19D007,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Upper,03S02E19D007M,817383,37.6654,-121.805,Observation,Part of a nested/multi-completion well,180,100,180,415.2,415.07,,,,,,,,1999-04-27 00:00:00,2023-09-19 17:19:00,49
46458,376651N1217407W001,3S2E22B001,2-010 Livermore Valley,,,SGMA,Groundwater Levels,Main Upper,03S02E22B001M,2539744,37.6651,-121.741,Observation,Single Well,31,21.9,26.9,585.3,585.88,,,,,,,,2021-10-11 15:59:00,2023-09-19 17:04:00,5
46461,376622N1216967W001,3S2E24A001,2-010 Livermore Valley,,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Land Subsidence,Water Quality",Fringe,03S02E24A001M,2539745,37.6622,-121.697,Observation,Single Well,46,36.3,41.3,718.5,717.7,2022-01-01 00:00:00,675.5,676.2,676.9,677.6,678.3,,2021-10-11 15:25:00,2023-09-18 17:11:00,5
46696,352086N1192783W001,HMWD #28,5-022.14 Kern County,Henry Miller Water District GSA,Henry Miller Water District GSA,SGMA Representative,"Groundwater Levels,Groundwater Storage,Water Quality",,31S25E27B001M,e070644,35.2086,-119.278,Irrigation,Single Well,1000,300,1000,283.8,283.8,2020-01-30 14:11:17,-66.2,159.8,150.8,141.8,133.8,,2011-10-13 00:00:00,2023-10-16 12:00:00,27
46702,355137N1195985W001,DMW04,5-022.14 Kern County,Buena Vista Water Storage District GSA,BVGSA,SGMA Representative,"Groundwater Levels,Groundwater Storage,Water Quality",,28S22E10D001M,,35.5137,-119.598,Observation,Single Well,374,334,374,242.81,245.81,2020-01-30 14:11:17,156,,,,229,,1994-02-01 00:00:00,2023-10-05 10:00:00,137
46710,353187N1193747W001,DMW12b,5-022.14 Kern County,Buena Vista Water Storage District GSA,BVGSA,SGMA Representative,"Groundwater Levels,Groundwater Storage,Water Quality",,30S24E14M003M,,35.3185,-119.375,Observation,Part of a nested/multi-completion well,455,355,455,288.62,288.26,2020-01-30 14:11:17,-70,,,,16,,1994-10-01 00:00:00,2023-10-05 10:00:00,130
46778,370467N1220194W001,SVWD AB303 MW-1,3-027 Santa Margarita,Santa Margarita Groundwater Agency GSA,,SGMA,Groundwater Levels,Santa Margarita,,804211,37.0467,-122.019,Observation,Single Well,126,114,124,562,561.7,,,,,,,,2003-03-30 12:00:00,2023-10-02 14:25:00,410
46794,369701N1219065W003,SC-8RC,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA,"Groundwater Levels,Water Quality",Purisima BC,,0,36.9701,-121.906,Observation,Part of a nested/multi-completion well,536,486,526,12.08,11.44,,,,,,,"Along trail between end of Creek Dr. & Seacliff State Beach, Aptos; Resurveyed: Local Well Designation changed from SC-8C to SC-8RC (same well)",1996-03-01 12:00:00,2023-07-25 09:38:00,252
46813,369613N1218877W001,SC-A1A,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA,"Groundwater Levels,Seawater Intrusion,Water Quality",Purisima DEF,,176927,36.9613,-121.888,Observation,Part of a nested/multi-completion well,530,460,520,65.59,64.76,,,,,,,,1987-03-01 12:00:00,2023-09-26 09:37:00,385
46820,369356N1218642W001,SC-A3A,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA Representative,"Groundwater Levels,Seawater Intrusion,Water Quality",,,176925,36.9356,-121.864,Observation,Part of a nested/multi-completion well,320,290,310,104.34,103.09,2020-01-30 15:41:25,3,3,3.7,3.7,4,Bluff side of Vista Dr. near intersection with Playa Blvd.,2012-01-10 12:00:00,2023-09-12 10:44:00,149
46830,369394N1218575W001,SC-A7A,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA,Groundwater Levels,Purisima F,,237334,36.9393,-121.857,Observation,Part of a nested/multi-completion well,614,601,604,112.29,111.63,,,,,,,,2003-12-11 12:00:00,2023-08-31 10:30:00,204
46849,368831N1217967W002,PV6SM,3-002.01 Pajaro Valley,,,SGMA Representative,"Groundwater Levels,Interconnected Surface Waters",Aromas,,244114,36.8832,-121.799,Observation,Part of a nested/multi-completion well,280,260,280,13,12.5,2022-01-01 00:00:00,-19.4,6,6.9,8,8,In christy box,2011-10-14 11:10:00,2023-12-13 10:11:00,51
46850,368831N1217967W003,PV6MD,3-002.01 Pajaro Valley,,,SGMA Representative,Groundwater Levels,Aromas,,244114,36.8832,-121.799,Observation,Part of a nested/multi-completion well,663,526,663,12.9,12.4,2021-01-01 00:00:00,8.7,6.8,7.4,8.4,-18.4,In christy box,2011-10-14 11:10:00,2023-12-13 10:12:00,51
46863,369636N1219768W001,Corcoran Lagoon S.,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA,"Groundwater Levels,Water Quality",Purisima A,,E005415,36.9636,-121.977,Observation,Part of a nested/multi-completion well,40,30,40,26.77,25.85,,,,,,,,2004-04-07 00:00:00,2023-09-14 00:00:00,239
46865,369636N1219768W003,Corcoran Lagoon Deep,3-001 Santa Cruz Mid-County,Santa Cruz Mid-County Groundwater Agency GSA,,SGMA,"Groundwater Levels,Seawater Intrusion,Water Quality",Purisima AA,,E005415,36.9636,-121.977,Observation,Part of a nested/multi-completion well,195,175,195,26.77,25.77,,,,,,,,2004-04-07 00:00:00,2023-09-14 00:00:00,239
47051,375261N1219868W001,5S/1W-05H003,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,05S01W05H003M,529661,37.526,-121.987,Observation,Single Well,490,450,480,37.1,37.06,,,,,,,,2011-01-04 00:00:00,2023-09-19 15:30:00,132
47195,375892N1220588W001,4S/2W-14D006,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,04S02W14D006M,792980,37.5892,-122.059,Observation,Single Well,235,180,220,16.9,16.93,,,,,,,,2011-01-25 00:00:00,2023-09-19 11:56:00,130
47258,375960N1220309W002,4S/2W-12K008,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,04S02W12K008M,792977,37.596,-122.031,Observation,Single Well,525,470,510,55.9,55.86,,,,,,,,2011-01-25 00:00:00,2023-09-19 14:54:00,131
47260,375960N1220308W001,4S/2W-12K011,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,04S02W12K011M,792974,37.596,-122.031,Observation,Single Well,164,110,150,56.4,56.42,,,,,,,,2011-01-25 00:00:00,2023-09-19 15:00:00,131
47275,338970N1179254W001,FM-6,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,03S10W21H002S,349331,33.897,-117.925,Observation,Single Well,320,150,310,248.19,246.44,,,,,,,03/24/2014 Construction around the well - No access.,1994-04-28 08:45:00,2023-11-28 07:12:00,131
47280,336749N1179628W001,OCWD-M26,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,06S10W06P005S,,33.6749,-117.963,Observation,Single Well,145,70,135,10.7,10.21,,,,,,,No DWR Well Construction Report on file.  Contact Michael Van Raalte on 03/26/2012.,1970-11-12 13:30:00,2023-12-09 05:30:00,5136
47281,336781N1178263W001,TIC-25,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,06S09W04L001S,"41833,35",33.6781,-117.826,Observation,Single Well,790,666,760,50.04,50.04,,,,,,,,1931-08-01 00:00:00,2023-11-02 10:50:00,369
47287,352800N1189080W001,RMW-217,5-022.14 Kern County,Kern River GSA,Kern County Subbasin KRGSA GSP,SGMA,"Groundwater Levels,Groundwater Storage,Water Quality",KRGSA Principal Aquifer,30S29E31C001M,,35.2812,-118.905,Irrigation,Single Well,584,,,400,400,2020-01-30 14:11:17,76,89.5,103,116.5,130,,1995-03-21 00:00:00,2023-10-02 10:30:00,93
47294,338488N1179110W001,AMD-3/MP2,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,04S10W03R003S,"344393,94,95",33.8488,-117.911,Observation,Part of a nested/multi-completion well,1332,134,144,165.4,164.71,,,,,,,,1991-05-20 00:00:00,2023-09-15 12:00:00,250
47301,338556N1180264W003,BPM-1/MP5,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,,"349323,24,25,33",33.8556,-118.026,Observation,Part of a nested/multi-completion well,2155,776,786,59.73,59.03,,,,,,,,1994-02-09 11:52:00,2023-11-28 12:46:00,260
47311,337233N1179421W003,FVM-1/MP9,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,,255916,33.7233,-117.942,Observation,Part of a nested/multi-completion well,1884,810,820,42.83,41.87,,,,,,,This is a nested well.,1990-01-22 08:53:00,2023-11-13 08:33:00,312
47315,337374N1179933W001,HBM-1/MP1,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,05S11W14G002S,"349220,21",33.7374,-117.993,Observation,Part of a nested/multi-completion well,1980,90,100,29.48,28.83,,,,,,,,1992-09-28 13:30:00,2023-11-16 08:42:00,307
47316,337374N1179933W002,HBM-1/MP11,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,,"349220,21",33.7374,-117.993,Observation,Part of a nested/multi-completion well,1980,1460,1470,29.48,28.83,,,,,,,,1992-09-28 10:49:00,2023-11-16 07:57:00,296
47327,337959N1180672W001,LAM-1/MP1,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,04S11W30H001S,"349297,98,99",33.7959,-118.067,Observation,Part of a nested/multi-completion well,1660,70,80,22.68,21.94,,,,,,,,1995-04-27 14:33:00,2023-11-15 10:16:00,247
47328,337959N1180672W002,LAM-1/MP12,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,,"349297,98,99",33.7959,-118.067,Observation,Part of a nested/multi-completion well,1660,1610,1620,22.68,21.94,,,,,,,,1995-04-27 11:14:00,2023-11-15 09:19:00,246
47329,337959N1180672W003,LAM-1/MP6,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,,"349297,98,99",33.7959,-118.067,Observation,Part of a nested/multi-completion well,1660,830,840,22.68,21.94,,,,,,,,1995-04-27 12:50:00,2023-11-15 09:52:00,247
47338,337995N1178787W001,SAR-3/MP1,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,04S10W25G001S,255908,33.7995,-117.879,Observation,Part of a nested/multi-completion well,1420,160,170,152.18,154.24,,,,,,,,1988-08-06 00:00:00,2023-11-03 11:56:00,313
47346,337591N1180435W003,SBM-1/MP8,8-001 Coastal Plain Of Orange County,,,SGMA,Groundwater Levels,,,"349314,15",33.7591,-118.043,Observation,Part of a nested/multi-completion well,1300,1250,1260,19.41,21.41,,,,,,,,1993-07-07 09:53:00,2023-11-15 07:37:00,281
47371,375376N1220399W003,4S/2W-36N010,2-009.01 Niles Cone,,,SGMA,Groundwater Levels,,04S02W36N010M,572427,37.5376,-122.04,Observation,Single Well,310,280,310,19.5,19.52,,,,,,,,2011-01-25 00:00:00,2023-09-19 14:00:00,131
47421,363136N1200218W001,19S/18E-04C01,5-022.09 Westside,Westlands Water District GSA,,SGMA Representative,"Groundwater Levels,Groundwater Storage,Water Quality",Lower Aquifer,19S18E04C001M,E075686,36.3136,-120.022,Irrigation,Single Well,1620,866,1600,266.9,266.9,2020-01-23 17:17:26,-143.6,-123.9,-104.2,-84.5,-64.8,1/29/2015 changed GSE from 264.0 (NGVD29 ) to 266.9 (NAVD88).,2008-12-03 00:00:00,2023-11-09 16:06:00,23
47429,366521N1218236W001,CDM MW-1 Beach,3-004.10 Monterey,Marina Coast Water District GSA - Monterey,,SGMA Representative,Groundwater Levels,,,,36.6521,-121.824,Observation,Single Well,140,130,140,93.81,93.53,2022-01-28 18:44:05,3.3,3.3,3.3,3.3,3.3,,2011-09-29 00:00:00,2023-05-31 11:22:00,47
47513,389420N1199910W001,Lily Ln-Deep,6-005.01 Tahoe South,,,SGMA,Groundwater Levels,Basin Fill,,,38.942,-119.991,Observation,Part of a nested/multi-completion well,64,59,64,6236.35,6236.03,,,,,,,,2011-05-12 08:38:00,2023-11-01 09:56:00,26
47521,389075N1200055W001,Tata Lane Well #2,6-005.01 Tahoe South,,,SGMA,Groundwater Levels,Basin Fill,12N18E08A003M,,38.9075,-120.005,Observation,Single Well,193,73,193,6284.11,6286.11,,,,,,,,2001-03-30 12:00:00,2023-10-31 11:55:00,46
47541,373496N1205890W001,MW1013,5-022.04 Merced,Merced Irrigation-Urban GSA,,SGMA Representative,"Groundwater Levels,Interconnected Surface Waters",,07S12E07C001M,,37.3496,-120.589,Observation,Single Well,450,425,440,154.73,154.12,2020-01-28 15:25:49,14.7,39.7,39.7,39.7,39.7,,2014-10-01 12:00:00,2023-10-10 09:00:00,19
47554,373260N1204880W001,MW1-Well Site 9,5-022.04 Merced,Merced Irrigation-Urban GSA,,SGMA,"Groundwater Levels,Interconnected Surface Waters",,07S13E13H001M,,37.326,-120.488,Observation,Part of a nested/multi-completion well,184,88,184,171.77,173.77,,,,,,,,2012-02-15 00:00:00,2023-10-04 10:45:00,20
47563,374074N1206859W001,176,5-022.04 Merced,Merced Irrigation-Urban GSA,,SGMA Representative,"Groundwater Levels,Interconnected Surface Waters",,06S12E17M001M,,37.4074,-120.686,Irrigation,Single Well,202,192,202,153.48,153.48,2020-01-28 15:25:49,-126.5,29.4,29.4,49,68.5,No screened intervals. Open Bottom Well,2011-10-03 00:00:00,2023-10-27 10:52:00,22
47565,372617N1204747W001,212,5-022.04 Merced,Merced Irrigation-Urban GSA,,SGMA Representative,"Groundwater Levels,Interconnected Surface Waters",,08S14E06G001M,120396,37.2617,-120.475,Irrigation,Single Well,225,148,225,164.86,164.86,2020-01-28 15:25:49,-15.1,12.5,12.5,12.5,12.5,No screened intervals.,2011-10-03 00:00:00,2023-10-17 13:44:00,21
47569,373278N1209054W002,MW-4C,5-022.04 Merced,Merced Irrigation-Urban GSA,,SGMA Representative,"Groundwater Levels,Interconnected Surface Waters",,07S10E17D003M,,37.3278,-120.905,Observation,Part of a nested/multi-completion well,85,70,80,76.98,76.98,2020-01-28 15:25:49,-43,70.2,70.2,68.2,66.3,,2011-10-15 00:00:00,2023-10-02 14:08:00,20
47595,373938N1218748W001,06S01E21M011,2-009.02 Santa Clara,,,SGMA,Groundwater Levels,,06S01E21M011M,,37.3938,-121.875,Observation,Single Well,325,,,100.77,100.43,,,,,,,Coordinate method is combination of GPS and digitized from map.,1973-01-26 00:00:00,2024-02-07 10:00:00,299
47601,373776N1219362W001,06S01W26R001,2-009.02 Santa Clara,,,SGMA,"Groundwater Levels,Groundwater Storage",,06S01W26R001M,793537,37.3775,-121.936,Observation,Part of a nested/multi-completion well,1360,810,830,31.36,32.7,,,,,,,Coordinate method is combination of GPS and digitized from map.,2004-01-09 00:00:00,2024-02-13 09:55:00,232
47615,373975N1220613W001,06S02W22H014,2-009.02 Santa Clara,,,SGMA,Groundwater Levels,,06S02W22H014M,171033,37.3975,-122.061,Observation,Single Well,420,375,419,64.59,64.19,,,,,,,Coordinate method is combination of GPS and digitized from map.,1986-04-24 00:00:00,2024-02-05 13:25:00,321
47626,373162N1219032W001,07S01E19B002,2-009.02 Santa Clara,,,SGMA,"Groundwater Levels,Groundwater Storage,Water Quality",,07S01E19B002M,736306,37.3162,-121.903,Observation,Single Well,85,75,85,114.85,114.69,,,,,,,Coordinate method is combination of GPS and digitized from map.,2001-04-25 00:00:00,2024-02-21 08:40:00,256
47635,372833N1218135W001,07S01E36G003,2-009.02 Santa Clara,,,SGMA,Groundwater Levels,,07S01E36G003M,,37.2831,-121.813,Observation,Single Well,134,,,164.39,164.14,,,,,,,Coordinate method is combination of GPS and digitized from map.,1962-10-01 00:00:00,2024-02-22 11:35:00,464
47638,373416N1220002W001,07S01W08D002,2-009.02 Santa Clara,,,SGMA,Groundwater Levels,,07S01W08D002M,202481,37.3416,-122,Observation,Single Well,340,320,335,127.51,126.78,,,,,,,Coordinate method is combination of GPS and digitized from map.,2002-03-05 00:00:00,2024-02-14 10:20:00,252
47641,373177N1219435W002,07S01W14P002,2-009.02 Santa Clara,,,SGMA,"Groundwater Levels,Groundwater Storage,Water Quality",,07S01W14P002M,773118,37.3177,-121.943,Observation,Part of a nested/multi-completion well,440,420,440,141.46,141.03,,,,,,,Coordinate method is combination of GPS and digitized from map.,2002-04-01 00:00:00,2024-02-13 14:15:00,257
47658,373127N1217917W001,07S02E19B009,2-009.02 Santa Clara,,,SGMA,"Groundwater Levels,Groundwater Storage",,07S02E19B009M,,37.3125,-121.791,Observation,Single Well,410,140,400,212.4,212.87,,,,,,,Coordinate method is combination of GPS and digitized from map.,1953-11-03 00:00:00,2024-02-22 12:45:00,507
47659,373161N1217973W001,07S02E19C005,2-009.02 Santa Clara,,,SGMA,"Groundwater Levels,Groundwater Storage",,07S02E19C005M,795953,37.316,-121.797,Observation,Part of a nested/multi-completion well,1030,740,760,188.81,188.29,,,,,,,Coordinate method is combination of GPS and digitized from map.,2005-02-03 00:00:00,2024-02-21 10:15:00,222
47670,372421N1218495W001,08S01E15C007,2-009.02 Santa Clara,,,SGMA,Groundwater Levels,,08S01E15C007M,,37.2422,-121.849,Observation,Single Well,435,,,167.26,167.26,,,,,,,Coordinate method is combination of GPS and digitized from map.,1970-02-06 00:00:00,2024-02-21 11:10:00,365
47677,372237N1217459W001,08S02E22E002,2-009.02 Santa Clara,,,SGMA,"Groundwater Levels,Groundwater Storage,Water Quality",,08S02E22E002M,0920540,37.2237,-121.746,Observation,Single Well,110,75,95,240.14,241.78,,,,,,,Coordinate method is combination of GPS and digitized from map.,2005-09-06 00:00:00,2024-02-26 10:45:00,227
47683,371562N1216707W001,09S03E17D004,2-009.02 Santa Clara,,,SGMA,"Groundwater Levels,Groundwater Storage",,09S03E17D004M,,37.1561,-121.671,Observation,Single Well,232,,,352.74,353.2,,,,,,,Coordinate method is combination of GPS and digitized from map.,1968-12-05 00:00:00,2024-02-27 13:40:00,519
47687,370357N1215958W001,10S03E25F001,3-003.01 Llagas Area,,,SGMA,"Groundwater Levels,Water Quality",,10S03E25F001M,e019167,37.0357,-121.596,Observation,Single Well,165,125,145,221.98,221.88,,,,,,,Coordinate method is combination of GPS and digitized from map.,2004-12-28 00:00:00,2024-02-28 14:50:00,231
47688,370331N1215434W001,10S04E28M005,3-003.01 Llagas Area,,,SGMA,"Groundwater Levels,Water Quality",,10S04E28M005M,755613,37.0331,-121.543,Observation,Single Well,60,50,60,210.26,209.93,,,,,,,Coordinate method is combination of GPS and digitized from map.,2008-08-15 00:00:00,2024-02-29 13:10:00,177
47716,338447N1164665W001,KW_007,7-021.01 Indio,,,SGMA Representative,Groundwater Levels,,04S05E09B001S,3301688,33.8447,-116.466,Observation,Single Well,806,398,806,398,398.1,2016-12-01 00:00:00,152.16,,,,152.16,RP changed from 400.546 to 397.946 on 4/6/11,2011-11-11 00:00:00,2023-07-18 13:00:00,36
47841,332116N1163340W001,Paddock,7-024.01 Borrego Springs,,,SGMA,Groundwater Levels,,11S06E22B001S,,33.2116,-116.334,Observation,Single Well,430,185,430,536.47,537.1,,,,,,,,2011-11-18 09:00:00,2023-11-15 09:06:00,25
47852,390284N1215155W001,PMW-05,5-021.61 South Yuba,Yuba Water Agency GSA - South Yuba,,SGMA Representative,Groundwater Levels,,14N04E27P001M,E045946,39.0284,-121.515,Observation,Single Well,105,80,100,64.61,63.95,2020-01-31 16:14:41,-11,36,36,36,36,,2007-03-08 00:00:00,2023-10-18 00:00:00,2880
47858,391114N1215105W001,PMW-21,5-021.61 South Yuba,Yuba Water Agency GSA - South Yuba,,SGMA Representative,Groundwater Levels,,15N04E34B001M,E051300,39.1114,-121.51,Observation,Single Well,105,80,100,72.01,71.78,2020-01-31 16:14:41,-5,46,46,46,46,,2007-02-22 00:00:00,2023-10-11 00:00:00,2896
47901,363286N1193054W001,18S25E30Q001M,5-022.11 Kaweah,Mid-Kaweah GSA,Mid-Kaweah GSA,SGMA Representative,"Groundwater Levels,Groundwater Storage",,18S25E30Q001M,e039529,36.3286,-119.305,Observation,Single Well,123,83,123,320.6,320.6,2020-01-31 14:06:02,75,219,141,115,101,,2011-10-18 00:00:00,2023-10-15 12:00:00,24
47934,336327N1172947W002,MW 2 Deep,8-004.01 Elsinore Valley,Elsinore Valley GSA,,SGMA Representative,Groundwater Levels,,,779945,33.6328,-117.295,Observation,Part of a nested/multi-completion well,700,670,700,1264,1263.5,2022-01-26 18:55:27,779.5,,,,804.8,Elsinore sub-basin Well Permit No. 26379,2011-12-01 12:00:00,2023-09-27 12:00:00,24
